FREQvHARMONIC	1	3	5	7	9	11	13	15	17	19
678.4957759687819	562.5533043547932	64.38570477635804	49.67577938906367	85.5072846313045	57.2550603137106	80.51787250683346	112.10460437743289	86.88105045807191	35.9816734827758	16.752431369942272
780.8748822694291	431.64140841687487	60.55866304681802	63.976452109901864	89.95751275449308	76.77887870764602	126.44418635090763	99.72897795101242	36.216201191999936	16.733804627360218	11.745542137800816
898.702104502637	341.49261984992387	59.78165100092727	99.27651521027803	74.31010877767604	131.40041794876177	129.20949856982827	43.77438805858508	18.33883514257913	12.668362409642373	9.10462006851579
1034.3084288870707	284.6081324537021	72.60874842618706	131.78837216393472	111.28492405076948	167.8387227068871	63.439424183458826	21.474535003436415	13.90728173468249	9.482724998167667	8.140438415072275
1190.3765671705974	254.45774849494853	89.5392779295282	106.47351164844757	183.15337663644658	115.78550859231024	28.042283546532047	16.23784299862552	10.499806035389902	9.054888406553896	8.202804003847861
1369.9940289508831	180.64156576830217	121.77379714882589	126.01482908085644	211.06994841184218	45.08564716671821	19.84565019479183	11.923127131671475	11.657104911882708	2.304874156979356	0
1576.714202147167	118.615570264071	195.8725504960237	218.6020167041781	122.38125365524762	26.97938712647762	14.934022234905642	13.029422793150035	0	0	0
1814.626649983528	147.1167616891974	211.3866785129733	296.8541579471521	51.7924735081727	20.894049687984577	14.683076134341661	3.982978056345834	0	0	0
2088.438015174985	198.35271809463796	178.34626154352173	237.63409634970873	34.036352428389826	16.639128739840565	13.088278607396184	0	0	0	0
2403.565131851023	181.399539194598	261.57751885389	106.50379191959155	25.258793450237594	16.496152398407904	0	0	0	0	0
2766.2421872578143	185.34313264757654	421.5527938313486	52.835772508504206	20.967328675049064	0	0	0	0	0	0
3183.644053228504	225.58064875872157	501.88238009320736	40.113484120853585	24.33722603797108	0	0	0	0	0	0
3664.028227298734	281.50016557077726	297.80259278401417	30.282770841548395	1.4930662031488113	0	0	0	0	0	0
4216.898191500909	391.53533967598605	172.226708247581	27.13550306999133	0	0	0	0	0	0	0
4853.191420578496	606.8686482652648	143.4850878871362	25.730008805142663	0	0	0	0	0	0	0
5585.495759003225	610.0329729731968	61.113310090023205	0	0	0	0	0	0	0	0
6428.2984474006735	521.090688539826	41.921147106199236	0	0	0	0	0	0	0	0
7398.272724895653	719.0711945825454	139.47867582435148	0	0	0	0	0	0	0	0
8514.607677256678	780.7242115219921	204.86066291329644	0	0	0	0	0	0	0	0
9799.387856254107	817.3550318555741	40.44535071032851	0	0	0	0	0	0	0	0
11278.030180274802	775.4730572922446	0	0	0	0	0	0	0	0	0
12979.786759436454	366.42700762019155	0	0	0	0	0	0	0	0	0
14938.32359263437	278.82763264384363	0	0	0	0	0	0	0	0	0
17192.38658493537	284.9964828695136	0	0	0	0	0	0	0	0	0
19786.568061198384	325.9386977097552	0	0	0	0	0	0	0	0	0
