FREQvHARMONIC	1	3	5	7	9	11	13	15	17	19
20.215734166876715	306.03681254062326	26.087108241982676	0.2435696762278616	0.06593528706599384	0.02791494735424583	0.013707046382446565	0.00793309081869682	0.005200167094285216	0.0035619167910558042	0.0024290092767744733
20.92753445258524	308.9110553106017	13.413472392788863	0.10755759904214049	0.02865005148056096	0.011983214075946711	0.006201459497283045	0.003687208469817928	0.002365607004812853	0.0016270290927361045	0.001175037647814982
21.66439737725371	313.5261605340227	0.7522993941367181	0.018155524872392588	0.004245628570041422	0.0017571604155225875	0.0009205133223620085	0.000588041663561571	0.0003699306823971484	0.0002907590428510924	0.00020270143042557675
22.42720540171314	313.36663354104627	3.695812214797513	0.13522972309798084	0.035875562490008665	0.015193462864312801	0.008060912056304843	0.004791225871128701	0.0029784264166734724	0.001970440732862584	0.0014049364694046444
23.216872058427466	313.2962617029587	6.403259347117559	0.2079176648719456	0.05778240329779944	0.02343979429041579	0.011970025462976727	0.007180711732245498	0.0044973074791094785	0.003010764494750874	0.0021571431911078082
24.034343045532367	313.08395341514967	8.515652665010238	0.29171705509597995	0.07702936951912658	0.032771855066963514	0.0167526687849865	0.00985531661851645	0.006262158712242922	0.004266337125622419	0.0030080001273870565
24.88059735939534	313.0986659807055	9.212269491436995	0.27348225026024525	0.0686240041326563	0.02752006928941224	0.014271093677901605	0.00810180269280786	0.0051926289751941515	0.0035446967076780593	0.002441602529765349
25.75664846705355	312.8983277234148	8.565988187638046	0.30856168385780225	0.0838347384120041	0.03573016509539541	0.01830664210395208	0.010416554455110085	0.0066379972736251075	0.004568585594998799	0.003278084727294656
26.663545519933393	313.3057886137771	6.58874739274434	0.2503799833256299	0.0601295130889749	0.023623009410595763	0.011737532498017305	0.006705348208125376	0.00420492410737135	0.002816410356214648	0.0019747114706328466
27.602374610305382	313.4672638018058	6.361385210668904	0.2656135187686694	0.06909609264931998	0.02855195975187272	0.014747911445376273	0.008737225887102336	0.0056725252093392554	0.0038201153970144576	0.002644870276626866
28.574260071979147	313.4562974743297	5.341915366994878	0.2084678543731084	0.056805218368073396	0.02302215978561037	0.011716293977728385	0.006955747254291433	0.0043904876119765165	0.0029192146989856717	0.0021190349211223686
29.580365826796104	313.4871226402727	3.951893105797517	0.18290661361419097	0.04816794649630064	0.02090556768003367	0.010579714933805353	0.006323137516112349	0.003964142645800053	0.002725969021398264	0.001905733926835434
30.621896778532445	313.5059686797367	2.2491736482715625	0.10711292585429164	0.0303137404903613	0.012429092772140778	0.006449658079890218	0.003863517403858967	0.0024150813230046503	0.001649993455875937	0.001179183279897422
31.700100255881786	313.50119737474506	0.7111592175122464	0.031003694314991143	0.007950616482503848	0.0032561015867399396	0.0016692690923420831	0.0009689770801853467	0.000640248916103133	0.00043776122380071917	0.00033536418147275197
32.816267506245445	313.49397070970167	0.5271493330885584	0.026290412927076044	0.007178584760975242	0.0030157131321087854	0.0015593482792046031	0.0009224533916953099	0.0005964247629333008	0.0003974086964243641	0.0003146366801591201
33.9717352421195	313.48075014172406	1.549985771202061	0.07603101525945674	0.021695328480846376	0.009002965888803395	0.004653165460962032	0.002767464638804134	0.00174672135630764	0.0011810958724757376	0.0008472153338611325
35.167887241930394	313.48759385166335	2.1331619324007547	0.10258688482094407	0.02618539150415549	0.011029041598578513	0.0055911925387710955	0.003290041548021102	0.0020735583727818246	0.0014122700019474968	0.0009926906243152846
36.40615600723632	313.46838177194167	2.374655366149126	0.1313305196083987	0.0373101730643235	0.016089476349367367	0.008214010066065137	0.0047766536093689395	0.003088272889101074	0.0021147260989364458	0.001494681244682417
37.68802447827901	313.4908570454635	2.452801600831162	0.13845354851145955	0.0386322475128598	0.01638183124635915	0.008525147810503798	0.005001359053157468	0.0031967264186146837	0.0021626255432145936	0.0015530982271089652
39.01502780994052	313.495096029618	1.905200875405701	0.06724935394373265	0.013738289673283784	0.004660159689919571	0.0019133063918601886	0.0009551489991596473	0.0005423868191525022	0.00033940172541537526	0.00023162686512041253
40.38875521023173	313.4938318737052	1.3107770412473005	0.057656332372855744	0.013099283699735483	0.005220454931805325	0.0025147709755420156	0.0014487673155507534	0.0008864517805220485	0.0006077231325518053	0.0004292597703340556
41.810851843514484	313.4969701172323	0.6029779928621902	0.025741202168167835	0.0060183834520461145	0.0023307643901392832	0.0011019690929197094	0.0006214099476295749	0.0004179116746363667	0.00030596604153666925	0.0002049239146867644
43.283020800736594	313.50164309116406	0.07468652661660873	0.00318976504397336	0.0009124628550369846	0.00042297829599562283	0.00027234280544048434	0.00019771384466761571	0.00017474913969487568	0.00016523660202405545	0.00016539233901248865
44.8070251390392	313.50557862272166	0.6156270128452178	0.02411666426429162	0.00533560229314266	0.0018601113086646108	0.0008465285083524057	0.000499500669097513	0.00031527902225671103	0.00021493196153230695	0.00016713366782077869
46.38468999317912	313.4959463378028	1.002551739032837	0.059061531555669816	0.01636862559812505	0.006877608833633911	0.003621233129708294	0.002106033367825307	0.0013493989996050668	0.0009208238093219191	0.0006369628719306955
48.017904761294915	313.49971418217564	1.106109274531082	0.057977063511232885	0.01520630835332881	0.0062784998334502636	0.003203040701671398	0.0018697914599372543	0.0011915699910609672	0.0008187738840799336	0.0005829033378844513
49.70862536763414	313.50075991722747	1.0096024861129131	0.05714646777314886	0.016047506156089034	0.006900469588172705	0.0035459757520357087	0.002063136573144134	0.0013199263502566008	0.0009300465651566253	0.0006694205169367564
51.45887660495177	313.50262129800643	0.6321497768635845	0.04030436877911555	0.011207632893155765	0.004821725851453742	0.0025031573851063377	0.0014831395107569281	0.0009644384350893735	0.0006764279458015434	0.000482961836986033
53.270754559384876	313.5004665675377	0.16619989278022865	0.006878327495096967	0.001471287679531193	0.0005190877659783433	0.00031784479385985883	0.00019730504197472661	0.00015916285508513276	0.00014135706576380683	0.00021000485779723902
55.14642912070787	313.5006607504971	0.25931196751310165	0.01471509186267005	0.0041129692064381905	0.0017616564209743345	0.0009205813373699711	0.0005546195116349821	0.0003810939128398023	0.0002817217529568695	0.00024879368138186096
