FREQvHARMONIC	1	3	5	7	9	11	13	15	17	19	21	23	25	27	29	31	33	35	37	39
31.209802452603746	101.01579697746006	146.97766817633257	79.0133575915311	24.208505721249892	40.26177896080135	97.525704619377	40.69061538862036	70.19933021162211	76.87400419404008	44.9270922223455	28.5987437221633	21.312361586396598	17.00503587412875	13.814068992023744	11.436200438998215	9.739149205559766	8.56016493225895	7.713830934849459	6.999468234819645	6.129930789481067
31.425680759094305	101.94442947544165	147.9128151416078	78.91574199813125	23.074912922394862	44.3229254565228	94.4512122806931	40.89601020109265	72.66025386810031	75.92537333473315	43.70312394945052	28.10004895243241	21.065170227091095	16.809180439526706	13.653935590750319	11.321238105272677	9.668274167276245	8.50871377187084	7.683626827469824	6.9507193401989875	6.044196161501771
31.643052296542802	102.95329816166387	148.86358190655085	78.79617459833777	21.883881473805193	49.00126894226394	90.87753796741322	41.33010516149732	75.2766737853252	74.66509936517076	42.39114845037049	27.561533854137984	20.802418473579483	16.61724877594232	13.497389859011717	11.197272597050315	9.585500202539635	8.451436864443256	7.650684689522065	6.896832297204319	5.949651947154684
31.86192739363269	103.85046079192766	149.63939297893063	78.68262636892399	20.909242699078863	53.30882362264846	87.55407634748858	41.80644720971461	77.30688329650901	73.38875614096861	41.38159152631519	27.13063411063433	20.579449502250927	16.437401947675585	13.348686339732913	11.084980781202244	9.512663593813723	8.409145366084324	7.626352440627476	6.838674312868026	5.863355566786027
32.08231645049097	104.91452847451585	150.48382017487117	78.54598120255142	19.829930007603053	58.813560441581124	83.46767501273854	42.537350031901504	79.58596401019102	71.63204710858487	40.18015955839683	26.612055121036228	20.310806025296475	16.230707314458808	13.189507889437468	10.972482431336891	9.43842887198997	8.366863953323666	7.59440002161815	6.755411766306304	5.75957994351284
32.30422993918236	105.92298064578381	151.1969035887043	78.40993411754332	18.910226379191464	64.14794075208499	79.6050379998882	43.396858318309235	81.54710023753945	69.93751121793251	39.13527215849074	26.16577973789521	20.069505433590408	16.03758314626511	13.037276303751808	10.86564380464296	9.365122649633667	8.322157096487	7.553265870946501	6.672842142088945	5.6638499794978605
32.52767840420687	106.87053175304672	151.78635347661285	78.27708497887448	18.148459147716355	69.21573771159606	76.08991100152552	44.3335976208107	83.18424571461176	68.33047904224411	38.21663969939585	25.781971310479832	19.845540209312812	15.856549439218831	12.894019474770191	10.766243653146859	9.297735714397843	8.276252130678794	7.503771354424271	6.595099883566373	5.570146698306983
32.75267246300085	107.88088001697017	152.341752152327	78.12095989809889	17.430862740861716	74.70509294612971	72.54520154270428	45.544615238143116	84.81741360063312	66.55292116625117	37.264161507871755	25.399939335589185	19.61833802856661	15.675906428223286	12.753960316722829	10.672131521029659	9.240527972461125	8.239469140175826	7.456730389512065	6.519684073056147	5.470928501924272
32.97922280644151	108.91381035261134	152.82194876807057	77.95384172036869	16.821022663754984	80.29584526130472	69.27219189552667	46.96768104817008	86.22988370824295	64.71368867514346	36.386910984106294	25.03976867520382	19.391916705504844	15.49284040917628	12.610760864159005	10.572805898103676	9.181397547081113	8.203018453529474	7.407614858052487	6.435958624234771	5.368389526255594
33.20734019935489	110.03462448821635	153.25666777786165	77.76338236630573	16.257569916222206	86.3152889039475	66.04818705195521	48.71870434020874	87.45142099105402	62.62871321028183	35.488786488248465	24.652246772206933	19.152025914954052	15.301529017118073	12.466505387033175	10.47353164544467	9.114977920275866	8.164449625090858	7.353560302487587	6.333827078057851	5.258101638774825
